address,city,id,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
35 Crossroad,Waterbury,16.0,Alchemist Brewery,VT,MicroBrewery,-72.743326,44.350617,05753,2013,2013,500239543002092,50023954300
20 City Blvd. W.,Orange  ,16.0,Alcatraz Brewing Company ,CA,BrewPub,-117.89281732,33.7807446151,92868,2006,2013,060590761024003,06059076102
50 Industrial Way,Portland,19.0,Allagash Brewing Co.,ME,MicroBrewery,-70.31822,43.702764,04103,2013,2015,230050021022013,23005002102
2531 N. 12th St. ,Grand Junction,19.0,Ale House Brewery & Pub,CO,BrewPub,-108.552601287,39.0909064592,81501,2006,2015,080770005001000,08077000500
2521 Atlantic Highway,Lincolnville,32.0,Andrew's Brewpub @ Lobster Pound,ME,BrewPub,-69.007956,44.283085,04849,2015,2015,230270440004059,23027044000
1705 Mariposa St. ,San Francisco,32.0,Anchor Brewing Company ,CA,MicroBrewery,-122.400513907,37.7635721126,94107,2006,2015,060750227041012,06075022704
4975 High St.,Lincolnville,32.0,Andrew's Brewing Co.,ME,MicroBrewery,-69.158749,44.28351,04849,2009,2014,230139703001003,23013970300
3721 Market St.,Camp Hill,35.0,Appalachian Brewing Co.,PA,BrewPub,-76.9457,40.2389,17011,2007,2015,420410113042030,42041011304
833 W. Torrance Blvd. ,Torrance,35.0,Angel City Brewing Co.,CA,MicroBrewery,-118.288841045,33.8421570365,90502,2006,2010,060375435021017,06037543502
720 Main St.,Frisco,49.0,Backcountry Brewery,CO,BrewPub,-106.0940619,39.576458,80443,2012,2015,081170003004008,08117000300
322 Moody St.,Waltham,49.0,Atlantic Coast Brewing/Tremont Ale,MA,MicroBrewery,-71.236864392,42.3706535725,2453,2006,2006,250173685001006,25017368500
71-800 Highway 111,Rancho Mirage,55.0,Babe's BBQ Grill & Brewhouse,CA,BrewPub,-116.411723248,33.7408194531,92270,2006,2015,060650451034012,06065045103
8 Mount Desert St.,Bar Harbor,55.0,Bar Harbor Brewing Co.,ME,MicroBrewery,-68.204816,44.387343,04609,2009,2015,230099659002003,23009965900
1918 West End Ave. ,Nashville,143.0,Blackstone Restaurant & Brewery ,TN,BrewPub,-86.79785951,36.1521969658,37203,2009,2015,470370195002104,47037019500
925 Blossom Hill Rd. ,San Jose,143.0,BJ's Restaurant and Brewery,CA,BrewPub,-121.861326244,37.2502811886,95123,2006,2015,060855120522007,06085512052
10840 W. Charleston,Las Vegas,147.0,BJ's Restaurant and Brewery,NV,BrewPub,-115.332118982,36.1589329356,89135,2006,2007,320030058431009,32003005843
3321 Dill Smith Dr.,Fredericksburg,147.0,Blue & Gray Brewing Co.,VA,MicroBrewery,-77.4475968431,38.2807185376,22408,2009,2009,511770202011015,51177020201
3300 Dill Smith Dr.,Fredericksburg,147.0,Blue & Gray Brewing Co.,VA,MicroBrewery,-77.446589,38.280399,22408,2010,2015,511770202011018,51177020201
"660 S. 4th St., Theatre Sq.",Louisville,156.0,Bluegrass Brewing Co.,KY,BrewHouse,-85.7506,38.2541,40202,2008,2015,211110049001083,21111004900
636 E. Main St.,Louisville,156.0,Bluegrass Brewing Co.,KY,MicroBrewery,-85.741058,38.25485,40207,2008,2015,211110059001035,21111005900
94 E. Fort Union Blvd. (7200 South),Midvale,158.0,Bohemian Brewery & Grill ,UT,BrewPub,-111.887610642,40.6201129147,84047,2010,2015,490351125032002,49035112503
380 Coal St.,Wilkes-Barre,158.0,Black Rock Brewing Co.,PA,BrewPub,-75.8658550324,41.2376227688,18702,2006,2006,420792010002004,42079201000
417 SW 37th St.,Topeka,164.0,Blind Tiger,KS,BrewPub,-95.6842426365,39.0005629337,66605,2006,2015,201770029003010,20177002900
495 Upper Cornelia St.,Plattsburgh,164.0,Bootlegger's Pub & Brewery,NY,BrewPub,-73.45327,44.69952,12901,2007,2007,360191009004015,36019100900
678 Roosevelt Trail,Naples,178.0,Bray's Brewpub & Eatery,ME,BrewPub,-70.600359,43.970659,04064,2013,2014,230050140002046,23005014000
2100 S. Casino Dr.,Laughlin,178.0,Boiler Room Brewpub,NV,BrewPub,-114.574703337,35.1587356788,89029,2006,2015,320030057022001,32003005702
1604 S. Cascade Ave.,Colorado Springs,206.0,Bristol Brewing Co.,CO,MicroBrewery,-104.826329,38.810392,80905,2014,2015,080410030001020,08041003000
1200 Ala Moana Blvd.,Honolulu,206.0,Brew Moon Restaurant & Microbrewery,HI,BrewPub,-157.849610431,21.2917124711,96814,2006,2014,150030037002004,15003003700
23 Commerce St.,Mineral Point,216.0,"Brewery Creek Inn, Restaurant & Brewery",WI,BrewPub,-90.1771499952,42.8570747173,53565,2006,2015,550499506001016,55049950600
15315 Madison Ave.,Lakewood,216.0,Buckeye Beer Engine,OH,BrewPub,-81.803817,41.47722,44107,2008,2015,390351612002003,39035161200
231 W. 4th St.,Williamsport,223.0,Bullfrog Brewery,PA,BrewPub,-77.005653,41.240488,17701,2012,2015,420810006003044,42081000600
67 W. Main St.,Patchogue,223.0,Brickhouse Brewery & Restaurant,NY,BrewPub,-73.01679546,40.765859533,11772,2006,2015,361031589003022,36103158900
840 E. 65th St. ,Indianapolis,228.0,Broad Ripple Brew Pub,IN,BrewPub,-86.1431205728,39.8733770337,46220,2006,2015,180973207001050,18097320700
1415 W Elizabeth St,Fort Collins,228.0,C.B. & Potts Restaurant & Brewery,CO,BrewPub,-105.102496,40.574242,80521,2011,2015,080690005041001,08069000504
1441 E. Horsetooth Rd.,Fort Collins,231.0,C.B. & Potts Restaurant & Brewery,CO,BrewHouse,-105.051246,40.537622,80525,2011,2015,080690010081000,08069001008
401 E. Main St. ,Louisville,231.0,Browning's Brewery ,KY,BrewPub,-85.7457810231,38.2555642071,40202,2006,2015,211110049001053,21111004900
1011 Parkview Ave.,Redding,240.0,California Brewing Co.,CA,MicroBrewery,-122.384651,40.572634,96001,2010,2012,060890104001013,06089010400
5310 Doberman Lane,Anderson,240.0,California Brewing Co.,CA,MicroBrewery,-122.392923,40.4411,96073,2009,2009,060890123021004,06089012302
11 Rogers St.,Gloucester,247.0,Cape Ann Brewing Co.,MA,BrewPub,-70.6652468,42.6114111,01930,2011,2015,250092215002003,25009221500
4700 Cherry Creek Dr. S. ,Denver,247.0,Bull & Bush Pub & Brewery ,CO,BrewPub,-104.932783435,39.7040243264,80222,2006,2015,080050049522010,08005004952
4317 Native Stone Rd.,Jefferson City,248.0,Bull Rock Brewery,MO,BrewPub,-92.3376181793,38.6606201687,65109,2006,2014,290510206001047,29051020600
1336 Phinney's Lane,Hyannis,248.0,Cape Cod Beer,MA,MicroBrewery,-70.3122,41.6778,02601,2007,2015,250010153001105,25001015300
212 S. Green St.,Morganton,264.0,Catawba Valley Brewing Co.,NC,MicroBrewery,-81.686245,35.74522,28655,2008,2015,370230206003040,37023020600
6515 Kingston Pike,Knoxville,264.0,Calhoun's BBQ & Brew,TN,BrewPub,-84.0100601601,35.9319986029,37919,2006,2015,470930044042003,47093004404
8111 Mira Mesa Blvd. ,San Diego,268.0,Callahan's Pub & Brewery,CA,BrewPub,-117.148073143,32.9126645657,92126,2006,2015,060730083492005,06073008349
108 W. 9th St.,Marshfield,268.0,Central Waters Brew Pub,WI,BrewPub,-90.1789,44.6597,54449,2007,2015,551410106005040,55141010600
202 Fremont St.,Las Vegas,273.0,Chicago Brewing Co. @ Four Queens Hotel,NV,BrewPub,-115.144035,36.170345,89101,2011,2015,320030007002000,32003000700
27 Commercial St. ,Gloucester,273.0,Cape Ann Brewing Company ,MA,MicroBrewery,-70.6662438136,42.6103421195,1930,2006,2010,250092215002003,25009221500
102 W. Main St.,Norman,283.0,Coach's Restaurant & Brewery,OK,BrewPub,-97.4438969478,35.2204208382,73069,2011,2014,400272001001033,40027200100
460 W. Franklin St.,Chapel Hill,283.0,Carolina Brewery,NC,BrewPub,-79.0612182036,35.9109435216,27516,2006,2015,371350117001004,37135011700
110 W. Main St.,Norman,283.0,"Brewhouse, The",OK,BrewPub,-97.4440095,35.2206203,73069,2015,2015,400272001001033,40027200100
184 Glen St.,Glens Falls,320.0,Davidson Bros. Restaurant & Brewery,NY,BrewPub,-73.6453798633,43.3100056704,12801,2009,2015,361130702001000,36113070200
525 Short St. ,Columbus,320.0,Columbus Brewing Co. Restaurant,OH,BrewPub,-83.0036013487,39.9506244441,43215,2006,2015,390490052002086,39049005200
935 Washington St.,San Carlos,333.0,Devil's Canyon Brewing Co.,CA,MicroBrewery,-122.24379,37.498523,94070,2014,2015,060816091002033,06081609100
1020 E. Main St.,Reedsburg,333.0,Corner Pub,WI,BrewPub,-89.9961725434,43.5321285252,53959,2006,2015,551110010022045,55111001002
101 N. Railroad St.,Shenandoah,365.0,Depot Deli & Lounge,IA,BrewPub,-95.3767365274,40.7648551799,51601,2006,2015,191454903002001,19145490300
147 Julius St.,Pittsburgh,365.0,East End Brewing Co.,PA,Brewery,-79.9114651,40.4591002,15206,2015,2015,420031208002026,42003120800
5718 S. Franklin St.,Michigan City,400.0,Duneland Brewhouse,IN,BrewPub,-86.8937688409,41.6693110501,46360,2006,2006,180910414002006,18091041400
545 Downtown Plaza,Sacramento,400.0,River City Brewing Co.,CA,BrewPub,-121.500148,38.580925,95814,2008,2015,060670007001030,06067000700
515 Jefferson St. SE,Olympia,410.0,Fish Tale Brew Pub,WA,BrewPub,-122.896823376,47.0441540843,98501,2007,2015,530670101001057,53067010100
57 S. Main St.,Moab,410.0,Eddie McStiff's Restaurant & MicroBrewery,UT,BrewPub,-109.550604691,38.572510523,84532,2006,2014,490190002004006,49019000200
200 Imperial Blvd.,Cape Canaveral,415.0,Florida Beer Co.,FL,Brewery,-80.609735,28.399392,32920,2015,2015,120090686011023,12009068601
6645 Mill Rd.,Somerset,415.0,El Dorado Brewing Co.,CA,MicroBrewery,-120.560895366,38.578221761,95684,2006,2007,060170314023160,06017031402
900 Kennedy Blvd.,Somerdale,419.0,Flying Fish Brewing Co.,NJ,MicroBrewery,-75.021258,39.854207,08083,2013,2015,340076074021000,34007607402
200 Review Alley,Bisbee,419.0,Old Bisbee Brewing Co.,AZ,MicroBrewery,-109.913564,31.442908,85603,2014,2015,040030010002000,04003001000
1020 E. Lincoln Ave.,Fort Collins,423.0,Fort Collins Brewery,CO,BrewPub,-105.058459,40.588593,80524,2011,2015,080690013061076,08069001306
8308 Main St. ,Ellicott City,423.0,Ellicott Mills Brewing Co.,MD,BrewPub,-76.7992996439,39.2681267615,21043,2006,2015,240276028001004,24027602800
1501 Arboretum Dr.,Oshkosh,434.0,Fox River Brewing @ Fratello's Restaurant,WI,BrewPub,-88.5619488942,44.0342608701,54901,2010,2015,551390008001005,55139000800
110 N. Brockway St.,Palatine,434.0,Emmett's Tavern and Brewing Co.,IL,BrewPub,-88.0463547686,42.1130824965,60067,2006,2015,170318037011015,17031803701
5200 Denver Ave S.,Seattle,452.0,Georgetown Brewing Co.,WA,MicroBrewery,-122.326707,47.555477,98108,2013,2015,530330093003167,53033009300
610 Main St.,Rapid City,452.0,Firehouse Brewing Co.,SD,BrewPub,-103.227103939,44.0810908355,57701,2006,2015,461030102002006,46103010200
9921 US Highway 34,Grand Lake,486.0,Grand Lake Brewing Co.,CO,BrewPub,-105.878387,40.193954,80447,2013,2013,080490002012316,08049000201
5610 Yukon St.,Arvada,486.0,Grand Lake Brewing Tavern,CO,BrewHouse,-105.0825454,39.7992651,80002,2015,2015,080590104051007,08059010405
501 W. Water St.,Appleton,486.0,Fratello's Riverfront Restaurant,WI,BrewPub,-88.4091666889,44.257013327,54911,2006,2014,550870110006005,55087011000
2442 Main St.,Lake Placid,499.0,"Great Adirondack Brewing, Steak & Seafood Co.",NY,BrewPub,-73.985134,44.290256,12946,2012,2015,360319605983023,36031960598
307 SW Montgomery St. ,Portland,499.0,Full Sail at Riverplace ,OR,BrewPub,-122.672922324,45.5093829084,97201,2006,2015,410510057003001,41051005700
15 S. Orange Ave.,S. Orange,503.0,Gaslight Brewery & Restaurant,NJ,BrewPub,-74.2595521092,40.7461877261,7079,2006,2015,340130193001006,34013019300
100 S. Broadway,Belgrade,503.0,Outlaw Brewing @ Bar 3 Bar-B-Q,MT,BrewPub,-111.178327,45.775047,59714,2013,2015,300310001033013,30031000103
1077 Darrington Dr.,Cary,517.0,Greenshields Brewery & Pub,NC,BrewPub,-78.8165,35.7997,27513,2007,2007,371830535232007,37183053523
920 12th St. ,Golden,517.0,Golden City Brewery ,CO,MicroBrewery,-105.222727768,39.7548326952,80401,2006,2015,080590100002007,08059010000
640 Emerson St. ,Palo Alto,523.0,Gordon Biersch Brewery Restaurant ,CA,BrewPub,-122.161308935,37.4433710858,94301,2006,2015,060855113022016,06085511302
105 S. 2nd St.,Mt. Horeb,523.0,Grumpy Troll Restaurant and Brewery,WI,BrewPub,-89.7382625935,43.0082986813,53572,2007,2015,550250128003005,55025012800
61 SE Yamhill St.,Portland,525.0,Hair of the Dog Brewing Co.,OR,BrewPub,-122.665545,45.515911,97214,2012,2015,410510011011052,41051001101
5010 Mission Center Rd. ,San Diego,525.0,Gordon Biersch Brewery Restaurant ,CA,BrewPub,-117.153543231,32.7670268558,92108,2006,2015,060730093042044,06073009304
226 Lockwood St.,Covington,547.0,Heiner Brau,LA,MicroBrewery,-90.0970688,30.4776004,70434,2010,2012,221030405011190,22103040501
226 E. Lockwood St.,Covington,547.0,Covington Brewhouse,LA,MicroBrewery,-90.0970688,30.4776004,70434,2013,2015,221030405011190,22103040501
12801 University Ave. SE ,Clive,547.0,Granite City Food & Brewery ,IA,BrewPub,-93.7944933937,41.6005270516,50325,2006,2015,191530112032012,19153011203
4225 SE 182nd St.,Gresham,558.0,Highland Pub & Brewery ,OR,BrewPub,-122.47551498,45.4919870154,97030,2010,2015,410510098031007,41051009803
35905 Utica Rd.,Clinton Township,558.0,Great Baraboo Brewing Co. & Restaurant,MI,BrewPub,-82.965230029,42.5601069558,48035,2006,2015,260992415001012,26099241500
1285 6th Ave. (Avenue of the Americas),New York,607.0,Heartland Brewery at Radio City,NY,BrewPub,-73.9801535539,40.7608980925,10019,2006,2013,360610131001002,36061013100
2944 SE Powell Blvd.,Portland,607.0,HopWorks Urban Brewery,OR,BrewPub,-122.635093,45.497078,97202,2008,2015,410510009022005,41051000902
195 Arnold Rd.,Fiskdale,619.0,Hyland Orchard & Pioneer Brewing,MA,MicroBrewery,-72.1086448461,42.1387650823,01518,2011,2015,250277581022049,25027758102
195 Arnold Rd.,Sturbridge,619.0,Hyland Orchard & Brewery / Pioneer Brewing,MA,MicroBrewery,-72.1086448461,42.1387650823,01701,2008,2010,250277581022049,25027758102
12111 Montwood Dr.,El Paso,658.0,Jaxon's Restaurant & Brewing Co.,TX,BrewHouse,-106.273,31.7607,79936,2007,2010,481410043191018,48141004319
1780 Wells Rd. ,Orange Park,658.0,Hops Restaurant and Brewery ,FL,BrewPub,-81.7311248449,30.1856402723,32073,2006,2008,120190303041039,12019030304
2319 Bishop Circle E.,Dexter,671.0,Jolly Pumpkin Artisan Ales & null Taphouse,MI,BrewPub,-83.879212,42.323727,48130,2015,2015,261614540002027,26161454000
2 Restaurant Park Dr. ,Owings Mills,671.0,Hops Restaurant and Brewery ,MD,BrewPub,-76.792164296,39.4002730385,21117,2006,2008,240054025093003,24005402509
1771 US Route 201,The Forks,691.0,Kennebec River Pub & Brewery,ME,BrewPub,-69.9873733521,45.2142733155,04985,2012,2015,230259653023134,23025965302
4959 N. OConnor Blvd,Irving,691.0,Humperdink's Big Horn Brewing Co.,TX,BrewPub,-96.9468208265,32.8661190803,75062,2006,2006,481130143121015,48113014312
405 Hay St.,Fayetteville,697.0,Huske Hardware House Brewing Co.,NC,BrewPub,-78.882747938,35.0539247871,28301,2006,2015,370510038002031,37051003800
117 Lower Mill Bay Rd.,Kodiak,697.0,Kodiak Island Brewing Co.,AK,MicroBrewery,-152.406738,57.789433,99615,2013,2015,021500004001011,02150000400
106 Main St.,Littleton,729.0,Italian Oasis Restaurant & Brewery,NH,BrewPub,-71.7739327891,44.3070905689,3561,2006,2015,330099601003007,33009960100
210 N 7th St.,Lincoln,729.0,Lazlo's Brewery & Grill,NE,BrewHouse,-96.710796,40.81496,68508,2008,2015,311090005001044,31109000500
201 E. Custer,Laramie,747.0,Library Sports Grille & Brewery,WY,BrewPub,-105.594995,41.309195,82070,2015,2015,560019634001039,56001963400
1622 E. Grand Ave.,Laramie,747.0,Library Sports Grille & Brewery,WY,BrewPub,-105.575758963,41.3098648095,82070,2009,2013,560019636003001,56001963600
12581 Dallas Lane (off M Highway),Cabool,754.0,Little Yeoman Brewery,MO,MicroBrewery,-92.13624,37.1748165147,65689,2010,2014,292154804001175,29215480400
Dallas Lane (off M Highway),Cabool,754.0,Little Yeoman Brewery,MO,MicroBrewery,-92.13624,37.1748165147,65689,2008,2009,292154804001175,29215480400
77 NE 4th St.,Gresham,779.0,4th Street Brewing,OR,BrewPub,-122.430017,45.500512,97030,2009,2015,410510100012019,41051010001
301 Whitehead St.,Key West,779.0,Kelly's Caribbean Bar Grill & Brewery,FL,BrewPub,-81.8055175379,24.5571969646,33040,2006,2015,120879725001088,12087972500
75-5629 Kuakini Hwy,Kailua Kona,790.0,Kona Brewing Co.,HI,BrewPub,-155.996034637,19.6420690679,96740,2006,2015,150010216015035,15001021601
1111 N.W. Ballard Way,Seattle,790.0,Maritime Pacific Brewing's Jolly Roger Taproom,WA,BrewPub,-122.371713,47.662702,98107,2011,2015,530330047002053,53033004700
779 Anita St. #A,Chula Vista,796.0,Mission Brewery,CA,MicroBrewery,-117.086911,32.598414,91911,2009,2010,060730132051006,06073013205
1441 L St.,San Diego,796.0,Mission Brewery,CA,MicroBrewery,-117.1519306,32.7074347,92101,2011,2015,060730051002019,06073005100
4353 La Jolla Village Dr.,San Diego,796.0,La Jolla Brewery,CA,BrewPub,-117.21218387,32.8733757435,92122,2006,2008,060730083391063,06073008339
1252 Airport Park Blvd.,Ukiah,830.0,Mendocino Brewing Alehouse,CA,BrewHouse,-123.199264,39.128883,95482,2012,2015,060450116003019,06045011600
875 Heritage Rd.,DePere,830.0,Legends Brewhouse & Eatery,WI,BrewPub,-88.0587375695,44.4280919329,54115,2006,2015,550090103003032,55009010300
8111 Dimond Hook Dr.,Anchorage,837.0,Midnight Sun Brewing Co.,AK,MicroBrewery,-149.844593,61.147199,99507,2009,2015,020200026013007,02020002601
401 Cross St.,Lexington,837.0,Lexington Brewing Co.,KY,MicroBrewery,-84.508757286,38.0499826603,40508,2006,2015,210670009001010,21067000900
102 Eden St.,Bar Harbor,881.0,Maine Coast Brewing Co./Jack Russell Brewpub,ME,BrewPub,-68.231039725,44.3999571523,4609,2006,2015,230099659004007,23009965900
1620 NW 23rd  Ave. ,Portland,881.0,Lompoc Tavern,OR,BrewPub,-122.698759,45.534336,97210,2014,2015,410510049001005,41051004900
3578 Brewery Lane,Florence,885.0,Nicolet Brewing Co.,WI,BrewPub,-88.292191,45.889953,54121,2011,2013,550371901003015,55037190100
124 Manhattan Beach Blvd. ,Manhattan Beach,885.0,Manhattan Beach Brewing Company ,CA,BrewPub,-118.411289059,33.8841405466,90266,2006,2010,060376209041004,06037620904
1003 E. Trent Ave.,Spokane,896.0,No-Li Brewhouse,WA,BrewPub,-117.394954495,47.6619270615,99202,2013,2015,530630025003030,53063002500
185 Main St. ,Nashua,896.0,Martha's Exchange Restaurant & Brewing Co.,NH,BrewPub,-71.4652508196,42.7602039011,3060,2006,2015,330110107001013,33011010700
223 N. Water St. ,Milwaukee,946.0,Milwaukee Ale House ,WI,BrewPub,-87.9096849903,43.0327497217,53202,2006,2015,550791874001055,55079187400
3100 Leeman Ferry Rd. SW,Huntsville,946.0,Olde Towne Brewing Co.,AL,MicroBrewery,-86.592012,34.698243,35801,2009,2011,010890025012014,01089002501
213 Water St.,Block Island,957.0,Mohegan Café & Brewery,RI,BrewPub,-71.5583131259,41.1726345182,2807,2006,2015,440090415001078,44009041500
2235 North Atherton St.,State College,957.0,Otto's Pub & Brewery,PA,BrewPub,-77.9124427,40.8110971,16803,2011,2015,420270113001000,42027011300
1401 Saint Andrew St.,La Crosse,973.0,Pearl Street Brewery,WI,MicroBrewery,-91.236686,43.833733,54603,2009,2015,550630002001025,55063000200
506 W. Broadway,Mt. Pleasant,973.0,Mountain Town Station,MI,BrewPub,-84.7823953629,43.6042385612,48858,2006,2015,260739405001002,26073940500
2920 Newport Blvd. ,Newport Beach,996.0,Newport Beach Brewing Company ,CA,BrewPub,-117.929686799,33.6142169027,92663,2006,2015,060590635001025,06059063500
56 Market St.,Portsmouth,996.0,Portsmouth Brewery,NH,BrewPub,-70.75749,43.077991,03801,2013,2015,330150691001009,33015069100
14740 NW Cornell Rd. ,Portland,1017.0,Oak Hills Brewpub,OR,BrewPub,-122.826757105,45.5307463439,97229,2006,2015,410670315071020,41067031507
701 Galveston Ave.,Fort Worth,1017.0,Rahr & Sons Brewery,TX,MicroBrewery,-97.3274,32.7372,76104,2007,2015,484391236001064,48439123600
9520 W. Higgins Rd.,Rosemont,1021.0,Ram Restaurant & Brewery,IL,BrewPub,-87.8630636949,41.9926432255,60018,2007,2015,170317707001001,17031770700
3800 Oceanic Dr.,Oceanside,1021.0,Oceanside Ale Works,CA,MicroBrewery,-117.304844856,33.2058382094,92056,2006,2010,060730185131030,06073018513
103 35th Ave. SE,Puyallup,1028.0,Ram Restaurant & Brewery,WA,BrewHouse,-122.292517974,47.1578977912,98374,2011,2015,530530712073011,53053071207
1500 E. Village Way,Orange,1028.0,Oggi's Pizza and Brewing Co.,CA,BrewPub,-117.83851862,33.8283497964,92865,2006,2015,060590762083000,06059076208
2650 University Village,Seattle,1029.0,Ram Restaurant & Brewery,WA,BrewHouse,-122.299387,47.663431,98105,2009,2015,530330043011012,53033004301
8763 E. Bell Rd.,Scottsdale,1029.0,Oggi's Pizza and Brewing Co.,AZ,BrewPub,-111.892962456,33.6399724114,85260,2006,2009,040132168451022,04013216845
3308 3rd St. N.,St. Cloud,1041.0,O'Hara's Brewpub & Restaurant,MN,BrewPub,-94.1985560757,45.5584840112,56303,2006,2008,271450006012009,27145000601
8149 Honeygo Blvd. ,White Marsh,1041.0,Red Brick Station Restaurant & Brewpub,MD,BrewPub,-76.464152,39.372018,21236,2008,2015,240054406001097,24005440600
400 Water St. ,Rochester,1065.0,Rochester Mills Beer Co.,MI,BrewPub,-83.131551,42.680928,48308,2014,2015,261251912004018,26125191200
735 E Center St. ,Milwaukee,1065.0,Onopa Brewing Company ,WI,BrewPub,-87.9025247142,43.0673555136,53212,2006,2015,550790080002001,55079008000
206 SW Morrison St.,Portland,1090.0,Rock Bottom Restaurant & Brewery ,OR,BrewPub,-122.67473,45.518023,97204,2012,2015,410510106003051,41051010600
289 Huger St. ,Charleston,1090.0,Palmetto Brewing Company ,SC,MicroBrewery,-79.9457336545,32.8011606299,29403,2006,2015,450190053002003,45019005300
76 Pearl St. ,Buffalo,1098.0,Pearl Street Grill & Brewery ,NY,BrewPub,-78.8770966345,42.8808739496,14202,2006,2015,360290165001097,36029016500
5030 208th St. SW Ste. A,Lynnwood,1098.0,Ellersick Brewing Co.,WA,BrewPub,-122.3009,47.8103,98036,2007,2015,530610514001010,53061051400
Angel Creek Ranch on SR-232,Clover Valley,1122.0,Ruby Mountain Brewing Co.,NV,MicroBrewery,-114.993124008,41.0689175763,89835,2008,2015,320079502001152,32007950200
5775 Lower York Rd.,Lahaska,1122.0,Porterhouse Brewpub & Restaurant,PA,BrewPub,-75.0331270851,40.3462280255,18931,2006,2012,420171045022001,42017104502
27 Fire Place,Santa Fe,1144.0,Santa Fe Brewing Co. Pub & Grill,NM,BrewPub,-106.0491,35.5975,87508,2007,2012,350490106011107,35049010601
35 Fire Place,Santa Fe,1144.0,Santa Fe Brewing Co. Pub & Grill,NM,BrewPub,-106.048908,35.595822,87508,2013,2015,350490106011116,35049010601
207 Atlantic Blvd.,Atlantic Beach,1144.0,Ragtime Tavern & Seafood Grill,FL,BrewPub,-81.3961638005,30.324583184,32233,2006,2015,120310140011011,12031014001
201 Southborough Dr.,Scarborough,1159.0,Sebago Brewing Co.,ME,BrewHouse,-70.342834,43.628045,4074,2009,2015,230050173011004,23005017301
143 Route 59,Hillburn,1159.0,Ramapo Valley Brewery,NY,BrewPub,-74.1465568542,41.1150958166,10931,2006,2015,360870119011000,36087011901
225 Girard St.,Durango,1188.0,Ska Brewing Co.,CO,MicroBrewery,-107.874903,37.239474,81301,2010,2015,080679711001113,08067971100
1214 E. Cary St.,Richmond,1188.0,Richbrau Brewing Co. & Restaurant,VA,BrewPub,-77.4341082006,37.535735779,23219,2006,2010,517600305001091,51760030500
1400 Main St.,Wheeling,1193.0,River City Aleworks,WV,BrewPub,-80.7229274382,40.0654296108,26003,2006,2006,540690027001039,54069002700
520 Kimberton Rd.,Phoenixville,1193.0,Sly Fox Brewhouse & Eatery,PA,BrewPub,-75.54713,40.129636,19460,2013,2015,420293010004003,42029301000
331 Circle of Progress Dr.,Pottstown,1194.0,Sly Fox Brewery,PA,MicroBrewery,-75.667817,40.265471,19464,2013,2015,420912090002000,42091209000
835 Museum Dr. ,Jacksonville,1194.0,River City Brewing Company ,FL,BrewPub,-97.3273172313,37.6870548891,32207,2006,2015,201730043002040,20173004300
1012 N. California St.,Socorro,1205.0,Socorro Springs Brewing Co.,NM,BrewPub,-106.892874241,34.0690315446,87801,2007,2015,350539783031070,35053978303
3242 Peachtree Rd.,Atlanta,1205.0,Rock Bottom (Big River Brewing),GA,BrewPub,-84.3719528724,33.8432002821,30305,2006,2006,131210096031000,13121009603
7900 Norfolk Ave. ,Bethesda,1223.0,Rock Bottom Restaurant & Brewery ,MD,BrewPub,-77.0974891072,38.9886132916,20814,2006,2015,240317048062006,24031704806
305 S. Market Ave.,Springfield,1223.0,Springfield Brewing Co.,MO,BrewPub,-93.295487,37.207681,65806,2014,2015,290770001001030,29077000100
3105 St. Paul St. ,Baltimore,1243.0,Rocky Run Tap & Grill ,MD,BrewPub,-76.615607088,39.3260911931,21218,2006,2010,245101202024003,24510120202
23 Rice St.,Portland,1243.0,Stone Coast Brewing Co.,ME,BrewPub,-70.3058,43.7103,04103,2007,2008,230050021021005,23005002102
206 Rome St.,Carrollton,1253.0,Rome Street Tavern Grill,GA,BrewPub,-85.0750015802,33.5811028394,30117,2006,2008,130459106003032,13045910600
29 Sunday River Rd.,Bethel,1253.0,Sunday River Brewing Co.,ME,BrewPub,-70.8090205,44.4467218,04345,2012,2015,230179659001029,23017965900
2775 Lebanon Rd.,Manheim,1255.0,Swashbuckler BrewPub & Eaterie,PA,BrewPub,-76.431513,40.228355,17545,2014,2015,420710105011025,42071010501
1520 SE 7th Ave.,Portland,1255.0,Root's Brewing Co.,OR,BrewPub,-122.658124413,45.5119625853,97214,2006,2010,410510011021008,41051001102
SR-232,Clover Valley,1264.0,Ruby Mountain Brewing Co.,NV,MicroBrewery,-114.993124008,41.0689175763,89835,2006,2007,320079502001152,32007950200
1600 E. 8th Ave.,Tampa,1264.0,Tampa Bay Brewing Co.,FL,BrewPub,-82.441744,27.961137,33605,2008,2015,120570039001058,12057003900
108 W. Evergreen Blvd. ,Vancouver,1278.0,Salmon Creek Brewery & Pub ,WA,BrewPub,-122.671611492,45.6288791368,98660,2006,2015,530110425002051,53011042500
3575 Liberty Rd. South,Salem,1278.0,Thompson Brewery & Public House,OR,BrewPub,-123.050676752,44.9040382166,97302,2010,2015,410470021011013,41047002101
121 E. Midland Ave.,Woodland Park,1296.0,Woodland Park Brewing Co.,CO,BrewPub,-105.052648,38.994297,80863,2010,2015,081190101041047,08119010104
516 Elm St.,Trinidad,1296.0,Trinidad Brewing Co.,CO,MicroBrewery,-104.5013,37.1708,81082,2007,2009,080710005001011,08071000500
