address,city,id,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
Route 201,The Forks,,Kennebec River Brewery,ME,BrewPub,-69.9739974,45.3428109,4985,2005,2005,230259653023039,23025965302
1771 Route 201,The Forks,782,Kennebec River Brewery,ME,BrewPub,-69.9873733521,45.2142733155,4985,2006,2011,230259653023134,23025965302
113 Canda St.,Ishpeming,4220,Cognition Brewing Co.,MI,Brewery,-87.6689357,46.490872,49849,2015,2015,261030019001027,26103001900
1075 Country Lane,Ishpeming,,Jasper Ridge Brewery,MI,BrewPub,-87.6802929,46.5016863,49849,2005,2015,261030018002022,26103001800
N-14283 Lake Avenue,Grand Marais ,,Lake Superior Brewing Co.,MI,BrewPub,-85.9849304,46.6708093,49839,2005,2005,260030001001062,26003000100
N-14283 Lake Ave.,Grand Marais ,804,Lake Superior Brewing Co.,MI,BrewPub,-85.9852647002,46.6722074702,49839,2006,2015,260030001001061,26003000100
624 Ludington St.,Escanaba,,Hereford & Hops Restaurant & Brewpub,MI,BrewPub,-87.0564936,45.7460241,49829,2005,2015,260419709001011,26041970900
223 W. Portage Ave.,Sault Ste. Marie,3527,Soo Brewing Co.,MI,MicroBrewery,-84.347747,46.500798,49783,2013,2015,260339703004041,26033970300
410 Ashmun St.,Sault Ste. Marie,1583,Superior Coast Winery & Brewery,MI,MicroBrewery,-84.3471,46.4982,49783,2007,2007,260339703004052,26033970300
1844 M-119,Petoskey,4481,Petoskey Brewing,MI,MicroBrewery,-84.9028778,45.3967934,49770,2014,2015,260479704002072,26047970400
207 Howard St.,Petoskey,2595,Beards Brewery,MI,MicroBrewery,-84.955598,45.375786,49770,2013,2015,260479707001093,26047970700
"Camp 33, Highway 123/Upper Falls Dr.",Paradise,1421,Tahquamenon Falls Brewery & Pub,MI,BrewPub,-85.2527475357,46.5795495283,49768,2006,2015,260959800001007,26095980000
Highway 123 ,Paradise,,Tahquamenon Falls Brewery & Pub,MI,BrewPub,-85.157479,46.597137,49768,2005,2005,260339707001122,26033970700
101 Oak Pond Rd.,Skowhegan,1018,Oak Pond Brewery,ME,MicroBrewery,-69.6034424992,44.7428626177,4976,2006,2015,230259667002006,23025966700
101 Oak Pond Road,Skowhegan,,Oak Pond Brewing,ME,MicroBrewery,-69.5930007,44.7598082,4976,2005,2005,230259667002068,23025966700
2552 S. I-75 Business Loop,Grayling,5881,Dead Bear Brewing Co.,MI,BrewPub,-84.7093084807,44.6487261037,49738,2015,2015,260399603003096,26039960300
227 E. Michigan Ave.,Grayling,5882,Paddle Hard Brewing Co.,MI,BrewPub,-84.712715,44.663082,49738,2015,2015,260399602001029,26039960200
550 S. Wisconsin Ave.,Gaylord,,Big Buck Brewery & Steakhouse,MI,BrewPub,-84.6823816,45.0310777,49735,2005,2015,261379503002012,26137950300
101 N. Main St.,Cheboygan,2841,Cheboygan Brewery Co.,MI,MicroBrewery,-84.474356,45.6474317,49721,2012,2015,260319602002016,26031960200
419 East Main Street,Boyne City,,Boyne River Brewing Co.,MI,MicroBrewery,-85.0097729,45.2117577,49712,2005,2005,260290013001019,26029001300
318 W. Fletcher St.,Alpena,1495,Fletcher Street Brewing Co.,MI,BrewPub,-83.4321,45.0665,49707,2007,2008,260070004003024,26007000400
124 W. Fletcher St.,Alpena,1495,Fletcher Street Brewing Co.,MI,BrewPub,-83.430058,45.064724,49707,2009,2015,260070004003024,26007000400
5690 U.S. 31 North,Williamsburg,4021,Bravo Zulu Brewing,MI,MicroBrewery,-85.503499,44.769432,49690,2014,2014,260555501021089,26055550102
6060 U.S. 31 North,Williamsburg,4021,Bravo Zulu Brewing,MI,Brewery,-85.499405,44.774927,49690,2015,2015,260555501021020,26055550102
11550 US 31 South,Williamsburg,,Traverse Brewing Co.,MI,MicroBrewery,-85.425475,44.866818,49690,2005,2008,260099606004045,26009960600
425 E. 8th St.,Traverse City,3473,Filling Station Microbrewery,MI,MicroBrewery,-85.615134,44.759411,49686,2012,2015,260555512001035,26055551200
13512 Peninsula Dr.,Traverse City,2386,Jolly Pumpkin Old Mission,MI,BrewHouse,-85.528787,44.884084,49686,2009,2015,260555509002001,26055550900
229 Lake Ave.,Traverse City,3953,Rare Bird Brewery Taproom,MI,Brewery,-85.620512,44.76003,49684,2015,2015,260555512001043,26055551200
"4177 Village Park Dr., Suite C",Traverse City,3952,Beggar's Brewery,MI,MicroBrewery,-85.660097,44.677751,49684,2014,2015,260555507002067,26055550700
161 East Front Street,Traverse City,,Mackinaw Brewing Co.,MI,BrewPub,-85.6212413,44.7642992,49684,2005,2005,260555512001011,26055551200
2951 Hartman Rd.,Traverse City,3043,Brewery Terra Firma,MI,MicroBrewery,-85.6352657,44.7154574,49684,2014,2015,260555506002050,26055550600
511 S. Union St.,Traverse City,4296,Brewery Ferment,MI,MicroBrewery,-85.623769,44.759132,49684,2014,2015,260555514004000,26055551400
161 E. Front St.,Traverse City,867,Mackinaw Brewing Co.,MI,BrewPub,-85.6220959511,44.7643691588,49684,2006,2015,260555512001011,26055551200
205 Lake Ave.,Traverse City,3810,Big Toe Brewery @ Om Cafe,MI,BrewPub,-85.620729,44.760091,49684,2015,2015,260555512001043,26055551200
9825 Engles Rd.,Northport,3111,Big O Microbrewery,MI,MicroBrewery,-85.6506875,45.1057352,49670,2012,2015,260899701002016,26089970100
112 W. Naganoba St.,Northport,5286,Northport Brewing,MI,Brewery,-85.6168132,45.1297586,49670,2015,2015,260899701001061,26089970100
473 North Manitou Trail West,Leelanau,2339,Leelanau Brewing Co.,MI,BrewHouse,-85.772622,44.988633,49653,2009,2015,260899703002025,26089970300
303 Main St.,Frankfort,3933,Stormcloud Brewing Co.,MI,MicroBrewery,-86.241263,44.632477,49635,2014,2015,260190004001073,26019000400
211 Loomis Dr.,Elk Rapids,2257,Short's Brewing Co.,MI,MicroBrewery,-85.407105,44.903518,49629,2011,2015,260099606003029,26009960600
4997 S. Good Harbor Trail,Cedar,3121,Sugarfoot Saloon,MI,BrewPub,-85.7963392,44.9069471,49621,2012,2014,260899703002097,26089970300
121 N. Bridge St.,Bellaire,1323,Short's Brewing Co.,MI,BrewPub,-85.2104887122,44.976737669,49615,2006,2015,260099604001089,26009960400
121 North Bridge Street,Bellaire,,Short's Brewing Co.,MI,BrewPub,-85.2104208,44.976252,49615,2005,2005,260099604001098,26009960400
106 S. Mitchell St.,Cadillac,4240,Clam Lake Beer Co.,MI,BrewPub,-85.399322,44.250245,49601,2014,2015,261653807003030,26165380700
454 68th St. SW,Grand Rapids,4115,Cranker's Coney Island Brewery,MI,BrewPub,-85.674833,42.840886,49548,2015,2015,260810147013023,26081014701
"2600 Patterson Ave., S.E.",Grand Rapids,1202,Schmohz Brewery,MI,MicroBrewery,-85.5487328763,42.9152060032,49546,2006,2015,260810122031019,26081012203
"2600 Patterson Avenue, S.E.",Grand Rapids,,Robert Thomas Brewing Co.,MI,MicroBrewery,-85.548533,42.915996,49546,2005,2005,260810122031013,26081012203
3113 Plaza Dr. NE,Grand Rapids,617,Hideout Brewing Co.,MI,BrewPub,-85.6303218063,43.0177058512,49525,2006,2015,260810118011024,26081011801
4665 Broadmoor S.E.,Grand Rapids,3165,Jaden James Brewery,MI,MicroBrewery,-85.56241,42.879397,49512,2012,2015,260810126041004,26081012604
3689 28th St. SE,Grand Rapids,,Grand Rapids Brewing Co.,MI,BrewPub,-85.577383,42.912825,49512,2005,2011,260810126064013,26081012606
1551 Lake Dr. SE,Grand Rapids,2775,Harmony Brewing Co.,MI,BrewPub,-85.630715,42.955167,49506,2013,2015,260810024002014,26081002400
925 Cherry St.,Grand Rapids,2684,Brewery Vivant,MI,BrewPub,-85.646629,42.959948,49506,2011,2015,260810025003005,26081002500
1530 Carlton,Grand Rapids,4691,Carlton Street Nanobrewery,MI,MicroBrewery,-85.6345825,42.9907074,49505,2014,2015,260810011012006,26081001101
527 Leonard St. NW,Grand Rapids,3451,Mitten Brewing Co.,MI,BrewPub,-85.681155,42.985012,49504,2013,2015,260810008001051,26081000800
20 Monroe Ave. NW,Grand Rapids,,B.O.B.'s House of Brews,MI,BrewPub,-85.672795,42.9635754,49503,2005,2015,260810020001055,26081002000
25 Ionia Ave. SW,Grand Rapids,2346,HopCat Brewing Co.,MI,BrewPub,-85.670406,42.962348,49503,2011,2015,260810020002005,26081002000
25 Ionia SW,Grand Rapids,2346,HopCat Brewing Co.,MI,BrewPub,-85.670406,42.962348,49503,2009,2010,260810020002005,26081002000
648 Monroe Ave. NW,Grand Rapids,476,Founders Brewing Co.,MI,MicroBrewery,-85.6723426908,42.974265912,49503,2006,2008,260810014001029,26081001400
235 Grandville Ave. SW,Grand Rapids,425,Founders Brewing Co.,MI,BrewPub,-85.673574,42.958623,49503,2009,2015,260810026001014,26081002600
7 Ionia Ave. SW,Grand Rapids,3161,Grand Rapids Brewing Co.,MI,MicroBrewery,-85.670288,42.962905,49503,2013,2015,260810020002005,26081002000
648 Monroe Avenue NW,Grand Rapids,,Founders Brewing Co.,MI,MicroBrewery,-85.6721779,42.9748694,49503,2005,2005,260810014001029,26081001400
700 Wealthy St. SE,Grand Rapids,3232,Elk Brewing Co.,MI,Brewery,-85.651611,42.955628,49503,2015,2015,260810025004001,26081002500
RR 1 Box 5000,Kingfield,,Shipyard Brew Haus at Sugarloaf Inn,ME,MicroBrewery,-70.1867269,44.952563,4947,2005,2015,230079701011046,23007970101
Route 27 & Sugarloaf Access Rd.,Carrabassett Valley,,Bag and Kettle,ME,BrewPub,-74.4017256,40.5158243,4947,2005,2008,340230015022017,34023001502
100 W. Colby St.,Whitehall,4298,Fetch Brewing Co.,MI,Brewery,-86.347967,43.40975,49461,2015,2015,261210037001039,26121003700
971 W. Savidge St.,Spring Lake,931,Old Boys' Brew House,MI,BrewPub,-86.211408972,43.076438948,49456,2015,2015,261390211001025,26139021100
14921 Cleveland St.,Spring Lake,3876,Vander Mill,MI,BrewPub,-86.157234,43.073978,49456,2013,2015,261390205011029,26139020501
971 West Savidge,Spring Lake,,Old Boys' Brew House,MI,BrewPub,-86.2127575,43.0769329,49456,2005,2005,261390211001025,26139021100
971 W. Savidge,Spring Lake,1045,Old Boys' Brew House,MI,BrewPub,-86.211408972,43.076438948,49456,2006,2014,261390211001025,26139021100
360 W. Western Ave.,Muskegon,3662,Unruly Brewing Co.,MI,MicroBrewery,-86.252363,43.235895,49442,2014,2015,261210042002043,26121004200
410 S. James St.,Ludington,740,Jamesport Brewing Co.,MI,BrewPub,-86.4481203641,43.952346573,49431,2006,2015,261059505001057,26105950500
410 South James Street,Ludington,,Jamesport Brewing Co.,MI,BrewPub,-86.4480145,43.9521957,49431,2005,2005,261059505001057,26105950500
3768 Chicago Dr.,Hudsonville,3730,Pike 51 Brewing Co.,MI,MicroBrewery,-85.876097,42.86203,49426,2013,2015,261390218013012,26139021801
5234 36th Ave.,Hudsonville,3246,White Flame Brewing Co.,MI,MicroBrewery,-85.871084,42.86427,49426,2013,2015,261390218013007,26139021801
684 Commerce St.,Holland,2347,New Holland Brewing Co.,MI,Brewery,-86.114154,42.818513,49424,2015,2015,261390222031000,26139022203
"977 Butternut Dr., Suite 4",Holland,3792,Big Lake Brewing Co.,MI,MicroBrewery,-86.135571,42.826971,49424,2014,2015,261390231003006,26139023100
690 Commerce St.,Holland,2347,New Holland Brewing Co.,MI,MicroBrewery,-86.113379,42.817528,49424,2009,2014,261390222031000,26139022203
13 W. 7th St.,Holland,1509,Via Maria,MI,BrewPub,-86.1080723961,42.791344688,49423,2006,2008,261390249002019,26139024900
13 West 7th Street,Holland,,Via Maria,MI,BrewPub,-86.1079063,42.7914589,49423,2005,2005,261390249002019,26139024900
66 E. 8th St.,Holland,,New Holland Brewing Co.,MI,BrewPub,-86.1041945,42.7900238,49423,2005,2015,261390249002035,26139024900
76 E. 8th St.,Holland,3585,Our Brewing Co.,MI,MicroBrewery,-86.103537,42.790316,49423,2013,2015,261390249002035,26139024900
"4051 Chicago Dr., SW",Grandville,3822,Osgood Brewing Co.,MI,BrewPub,-85.764464,42.909165,49418,2014,2015,260810130003055,26081013000
41 Washington Ave.,Grand Haven,3205,Odd Side Ales,MI,MicroBrewery,-86.233396,43.064821,49417,2012,2015,261390209001006,26139020900
6785 Enterprise Dr.,Douglas,1598,Saugatuck Brewing Co.,MI,MicroBrewery,-86.2094378471,42.6316144102,49406,2006,2008,260050308002046,26005030800
2948 Blue Star Hwy,Douglas,1411,Saugatuck Brewing Co. & Lucky Stone Pub,MI,BrewPub,-86.211913,42.631761,49406,2009,2015,260050308003055,26005030800
143 Pleasant Street,Farmington,,Narrow Gauge Brewing Co. at the Granary,ME,BrewPub,-70.1525319,44.6707107,4938,2005,2005,230079712002040,23007971200
143 Pleasant St.,Farmington,542,Granary Brewpub & Restaurant,ME,BrewPub,-70.1531686705,44.6712375183,4938,2006,2008,230079712002040,23007971200
500 E. Division St.,Sparta,3167,Michigan Beer Cellar,MI,MicroBrewery,-85.698767,43.160526,49345,2012,2015,260810104022001,26081010402
12 E. Bridge St.,Rockford,3391,Rockford Brewing Co.,MI,MicroBrewery,-85.561603,43.119766,49341,2013,2015,260810107003005,26081010700
4611 N. M37 Highway,Middleville,1600,Middle Villa Inn,MI,BrewPub,-85.4701,42.7136,49333,2006,2014,260150103002042,26015010300
5910 Comstock Park Drive NW,Comstock Park,3324,Perrin Brewing Co.,MI,BrewPub,-85.682155,43.071299,49321,2013,2015,260810114012042,26081011401
8980 N. Rodgers Ct.,Caledonia,5641,Essential Bean Coffee & Pub,MI,BrewPub,-85.507751,42.801609,49316,2015,2015,260810148073012,26081014807
3555 68th St. SE,Caledonia,5794,Railtown Brewing Co.,MI,Brewery,-85.5768293,42.8416507,49316,2015,2015,260810148043011,26081014804
119 N. Michigan Ave.,Big Rapids,2542,Blue Cow Café,MI,BrewPub,-85.48217,43.698608,49307,2010,2015,261079605003024,26107960500
213 S. State St.,Big Rapids,3079,Cranker's Brewery,MI,BrewPub,-85.483932,43.696739,49307,2013,2015,261079606002003,26107960600
418 Ada Dr.,Ada,4070,Gravel Bottom Craft Brewery & Supply,MI,MicroBrewery,-85.484072,42.955442,49301,2014,2015,260810119023001,26081011902
8400 Ann Arbor Rd.,Grass Lake,3897,Tootsie's Brewery @ Lone Oak Vineyard,MI,Brewery,-84.264274,42.287842,49240,2015,2015,260750060001020,26075006000
2110 N. Concord Rd.,Albion,3390,Bad Bear Brewery,MI,BrewPub,-84.649147,42.264092,49224,2012,2013,260750065005014,26075006500
343 Lawrence St.,Adrian,2805,Cotton Brewing Co.,MI,MicroBrewery,-84.03207,41.890689,49221,2014,2015,260910613024005,26091061302
900 Lansing Ave.,Jackson,3731,Bifferhaus Brewing Co.,MI,Brewery,-84.416728,42.259109,49202,2015,2015,260750001001022,26075000100
3090 Shirley Dr.,Jackson,4856,127 Brewing Co.,MI,Brewery,-84.4319687,42.2864418,49201,2015,2015,260750057002008,26075005700
117 W. Louis Glick Highway,Jackson,3756,Grand River Marketplace,MI,BrewPub,-84.406556,42.249352,49201,2014,2015,260750006001009,26075000600
720 Norris St.,Ypsilanti,1510,Arbor Brewing's Corner Brewery,MI,BrewPub,-83.6103,42.2501,49198,2007,2015,261614112002000,26161411200
100 Searsport Avenue,Belfast,,Belfast Bay Brewing Co.,ME,MicroBrewery,-68.9749966,44.4294813,4915,2005,2005,230270430001060,23027043000
9 N. Elm St.,Three Oaks,4265,Pleasant House Brewing Co.,MI,BrewPub,-86.610442,41.801217,49128,2014,2015,260210114002040,26021011400
5885 Sawyer Rd.,Sawyer,2543,Greenbush Brewing Co.,MI,MicroBrewery,-86.5946671,41.8856286,49125,2012,2015,260210112001055,26021011200
4242 Lake St.,Bridgman,3962,Tapistry Brewing,MI,MicroBrewery,-86.555906,41.942948,49106,2014,2015,260210111002042,26021011100
10983 Hills Rd.,Baroda,1579,"Round Barn Winery, Distillery, Brewery",MI,MicroBrewery,-86.4573,41.9055,49101,2007,2014,260210110003033,26021011000
9151 First St.,Baroda,1579,Round Barn Brewery & Public House,MI,Brewery,-86.485208,41.953138,49101,2015,2015,260210110002024,26021011000
544 N. Main St.,Watervliet,5570,Arclight Brewing Co.,MI,Brewery,-86.258322,42.191081,49098,2015,2015,260210103004024,26021010300
119 S. Nottowa St.,Sturgis,2261,Fantail Brewing Co.,MI,BrewPub,-85.418862,41.798644,49091,2009,2010,261490406002002,26149040600
717 E. Bridge St.,Plainwell,2167,Old Mill Brewpub & Grill,MI,BrewPub,-85.631512,42.442868,49080,2014,2015,260050321001010,26005032100
929 E. Michigan Ave.,Paw Paw,2988,Paw Paw Brewing Co.,MI,MicroBrewery,-85.8789048,42.2188469,49079,2011,2015,261590118006025,26159011800
511 S. Kalamazoo St.,Marshall,354,Dark Horse Brewing Co.,MI,MicroBrewery,-84.9639648579,42.2665229912,49068,2006,2015,260250040003022,26025004000
511 South Kalamazoo Street,Marshall,,Dark Horse Brewing Co.,MI,MicroBrewery,-84.9635125,42.2667135,49068,2005,2005,260250040003022,26025004000
114 North Main Street,Lawton,,Old Hat Brewery & Grill,MI,BrewPub,-85.8497241,42.1682616,49065,2005,2005,261590110023062,26159011002
114 N. Main St.,Lawton,1049,Old Hat Brewery & Grill,MI,BrewPub,-85.8495003401,42.1682190712,49065,2006,2011,261590110023062,26159011002
105 E. State St.,Hastings,1570,Walldorff Brewpub & Bistro,MI,BrewPub,-85.2877,42.6489,49058,2007,2015,260150113003009,26015011300
8938 Krum Ave.,Galesburg,,Kalamazoo Brewing Co.,MI,BrewPub,-85.4538497,42.2843486,49053,2005,2015,260770067022011,26077006702
701 E. Michigan Ave.,Kalamazoo,3587,Arcadia Brewing Co.,MI,BrewPub,-85.572173,42.294738,49048,2015,2015,260770009001031,26077000900
103 N. Phelps St.,Decatur,3282,Patchwork Brewing Co.,MI,MicroBrewery,-85.974569,42.108752,49045,2012,2015,261590116001050,26159011600
145 S. Washington St.,Constantine,5149,Constantine Brewing Co.,MI,BrewPub,-85.6686891,41.8416835,49042,2015,2015,261490411014022,26149041101
256 N. Helmer Rd.,Springfield,5732,Territorial Brewing Co.,MI,BrewPub,-85.2357088,42.3147775,49037,2015,2015,260250014002021,26025001400
190 5th St.,Benton Harbor,1596,"Livery, The",MI,BrewPub,-86.4535,42.1182,49022,2006,2015,260210004002029,26021000400
103 W. Michigan Avenue,Battle Creek,,Arcadia Brewing Co.,MI,BrewPub,-85.1854217,42.3219344,49017,2005,2005,260250041001028,26025004100
103 W. Michigan Ave.,Battle Creek,43,Arcadia Brewing Co.,MI,BrewPub,-85.1849568743,42.32184921,49017,2006,2015,260250041001029,26025004100
633 Hooker Rd.,Allegan,5244,Millgrove Brewing Co.,MI,Brewery,-85.8351168,42.5216751,49010,2015,2015,260050312002035,26005031200
3307 Stadium Dr.,Kalamazoo,109,Bilbo's Pizza & Brewing Co.,MI,BrewPub,-85.6301,42.2717,49008,2007,2015,260770016013000,26077001601
402 E. Kalamazoo Ave.,Kalamazoo,791,Kraftbrau Brewery,MI,BrewPub,-85.5779781115,42.2941087087,49007,2006,2007,260770002011030,26077000201
402 S. Burdick St.,Kalamazoo,4234,Tibbs Brewing Co.,MI,MicroBrewery,-85.58305,42.288428,49007,2014,2015,260770002011079,26077000201
614 E. Walnut St.,Kalamazoo,2258,Kraftbrau Brewery,MI,MicroBrewery,-85.575281,42.286664,49007,2009,2009,260770009001028,26077000900
140 S. Westnedge Ave.,Kalamazoo,4192,Gonzo's BiggDogg Brewing Co.,MI,MicroBrewery,-85.589743,42.291148,49007,2014,2015,260770002011057,26077000201
200 East Michigan Avenue,Kalamazoo,,Olde Peninsula Brewpub & Restaurant,MI,BrewPub,-85.5814087,42.2916059,49007,2005,2005,260770002011050,26077000201
200 E. Michigan Ave.,Kalamazoo,1060,Olde Peninsula Brewpub & Restaurant,MI,BrewPub,-85.5817868146,42.2912635505,49007,2006,2015,260770002011051,26077000201
432 East Patterson St.,Kalamazoo,3732,Boatyard Brewing Co.,MI,MicroBrewery,-85.577984,42.303298,49007,2014,2015,260770002021010,26077000202
402 E. Kalamazoo Avenue,Kalamazoo,,Kraftbrau Brewery,MI,BrewPub,-85.5780794,42.2943055,49007,2005,2005,260770002011030,26077000201
773 W. Michigan Ave.,Kalamazoo,4193,Rupert's Brew House,MI,MicroBrewery,-85.59422,42.290847,49007,2014,2015,260770002011057,26077000201
355 E. Kalamazoo Ave.,Kalamazoo,1599,Bell's Eccentric Café,MI,BrewPub,-85.5788,42.2941,49007,2006,2015,260770002011029,26077000201
2628 W. Michigan Ave.,Kalamazoo,124,Bilbo's Pizza & Brewing Co.,MI,BrewPub,-85.6227183472,42.2811980756,49006,2006,2006,260770015071001,26077001507
2628 W. Michigan Avenue,Kalamazoo,,Bilbo's Pizza & Brewing Co.,MI,BrewPub,-85.6224382,42.2816408,49006,2005,2005,260770015063001,26077001506
7842 Portage Rd.,Portage,4166,Latitude 42 Brewing Co. ,MI,MicroBrewery,-85.560001,42.20403,49002,2014,2015,260770019055008,26077001905
5402 Portage Rd.,Kalamazoo,2020,Bravo Restaurant & Cafe,MI,BrewPub,-85.560317,42.23884,49002,2008,2015,260770035005013,26077003500
4213 Portage St.,Kalamazoo,5326,One Well Brewing,MI,Brewery,-85.5601428,42.2480234,49001,2015,2015,260770018021013,26077001802
4212 Portage St.,Kalamazoo,2887,Sunset Boulevard Brewing Co.,MI,BrewPub,-85.560275,42.2490037,49001,2011,2012,260770018023015,26077001802
402 S. Washington Square,Lansing,2415,Michigan Brewing Co.,MI,BrewHouse,-84.552459,42.729777,48933,2010,2012,260650067001030,26065006700
4906 W. Mt. Hope Highway,Lansing,3254,EagleMonk Pub & Brewery,MI,BrewPub,-84.619521,42.712293,48917,2013,2015,260450202021002,26045020202
"1629 E. Kalamazoo St., #2",Lansing,6007,Sleepwalker Spirits & Ale,MI,Brewery,-84.5263803,42.7302387,48910,2015,2015,260650065004006,26065006500
1500 W. Grand River Ave.,Williamston,4731,Detroit Brewing Co.,MI,MicroBrewery,-84.303154,42.687233,48895,2014,2014,260650058003013,26065005800
2582 SR-52 North,Webberville,,Michigan Brewing Co.,MI,BrewPub,-84.1982429,42.6615281,48892,2005,2006,260650059002070,26065005900
1093 Highview Dr.,Webberville,834,Michigan Brewing Co.,MI,BrewPub,-84.1926,42.6603,48892,2007,2012,260650059004011,26065005900
143 Kent St.,Portland,5902,Gallery Brewery,MI,BrewPub,-84.902665,42.869956,48875,2015,2015,260670315002009,26067031500
2138 Hamilton Rd.,Okemos,1472,Tuba Charlie's Brewpub @ Travelers Club,MI,BrewPub,-84.4289363066,42.7170061284,48864,2006,2013,260650049011037,26065004901
2138 Hamilton Road,Okemos,,Tuba Charlie's Brewpub,MI,BrewPub,-84.4292789,42.717311,48864,2005,2005,260650049011035,26065004901
4855 E. Bluegrass ,Mt. Pleasant,5436,Hunter's Handmade @ Hunter's Alehouse,MI,BrewPub,-84.7509847,43.5753353,48858,2015,2015,260730007001006,26073000700
506 W. Broadway,Mt. Pleasant,973,Mountain Town Station,MI,BrewPub,-84.7823953629,43.6042385612,48858,2006,2015,260739405001002,26073940500
614 W. Pickard St.,Mt. Pleasant,2464,Mt. Pleasant Brewing Co. Tap Room,MI,BrewPub,-84.782756,43.611889,48858,2010,2015,260739404001032,26073940400
1207 E. Pickard St.,Mount Pleasant,4122,Cranker's Coney Island Brewery,MI,BrewPub,-84.762625,43.611852,48858,2015,2015,260739403003021,26073940300
506 West Broadway,Detroit,,Mountain Town Station,MI,BrewPub,-83.0477096,42.335507,48858,2005,2005,261635172002052,26163517200
440 S. Jefferson St.,Mason,4156,Bad Brewing Co.,MI,MicroBrewery,-84.443177,42.578767,48854,2014,2015,260650063013024,26065006301
232 E. Grand River,Laingsburg,6032,Outpost Brewery,MI,Brewery,-84.3504677,42.8899585929,48848,2015,2015,261550314014051,26155031401
4060 E. Grand River,Howell,4806,Eternity Brewing Co.,MI,Brewery,-83.8729911,42.5863579,48843,2015,2015,260937424011006,26093742401
1140 S. Michigan Ave.,Howell,5425,Block Brewing Co.,MI,BrewPub,-83.934128,42.5947,48843,2015,2015,260937251004030,26093725100
201 W. Grand River,Howell,5598,"Howell's MainStreet Winery, Brewery & Pizzeria",MI,BrewPub,-83.931015,42.6073151,48843,2015,2015,260937251002001,26093725100
1310 W. Washington St.,Greenville,3624,57 Brew Pub & Bistro,MI,BrewPub,-85.273077,43.177306,48838,2013,2015,261179712004017,26117971200
131 Albert Avenue,East Lansing,,Harper's Restaurant & Brewpub,MI,BrewPub,-84.482714,42.736284,48823,2005,2005,260650041002004,26065004100
131 Albert Ave.,East Lansing,595,Harper's Restaurant & Brewpub,MI,BrewPub,-84.4834814228,42.7362543161,48823,2006,2015,260650041002004,26065004100
300 Grove St.,East Lansing,4874,HopCat Brewing Co.,MI,BrewHouse,-84.4820892,42.7359775,48823,2015,2015,260650041002004,26065004100
208 East Superior St.,Alma,4670,Alma Brewing Co.,MI,Brewery,-84.6596146,43.3786469,48801,2015,2015,260570006001003,26057000600
5606 North F 41,Oscoda,,Wiltse's Brewpub & Family Restaurant,MI,BrewPub,-83.3454047,44.4444111,48750,2005,2015,260690003001069,26069000300
281 Heinlein St.,Frankenmuth,155,Black Forest Brew Haus & Grill,MI,BrewPub,-83.7331436331,43.3148729191,48734,2006,2015,261450113003039,26145011300
281 Heinlein Street,Frankenmuth,,Black Forest Brew Haus & Grill,MI,BrewPub,-83.7380194,43.331691,48734,2005,2005,261450113004034,26145011300
425 S. Main St.,Frankenmuth,,Frankenmuth Brewery,MI,BrewPub,-83.7378464,43.331049,48734,2005,2015,261450113003015,26145011300
6758 Pine St.,Caseville,5873,Thumb Brewery,MI,BrewPub,-83.2716472,43.9426866,48725,2015,2015,260639505003081,26063950500
3020 N. Water St.,Bay City,1581,Tri City Brewing Co.,MI,MicroBrewery,-83.866711,43.608177,48708,2012,2015,260172865001026,26017286500
804 E. Midland St.,Bay City,1580,Lumber Barons' Charcoal Grill & Brewpub,MI,BrewPub,-83.8983,43.6019,48706,2007,2015,260172866003026,26017286600
3770 Bailey Road,Sanford,,Sanford Lake Bar & Grill,MI,BrewPub,-84.3905355,43.7201644,48657,2005,2005,261112916022003,26111291602
3770 Bailey Rd.,Sanford,1287,Sanford Lake Bar & Grill,MI,BrewPub,-84.3902061328,43.719929152,48657,2006,2008,261112916022003,26111291602
5011 N. Saginaw Rd.,Midland,2951,Midland Brewing Co.,MI,MicroBrewery,-84.290507,43.6412769,48642,2011,2015,261112912001018,26111291200
2495 S. Center Rd.,Burton,4977,Red Baron Taproom & Grill,MI,BrewPub,-83.6328964,42.9906616,48519,2015,2015,260490115082019,26049011508
5304 Gateway Centre Dr.,Flint,1183,Redwood Lodge Mesquite Grill & Brewpub,MI,BrewPub,-83.7204666529,42.945954554,48507,2006,2015,260490129051004,26049012905
5304 Gateway Centre Drive,Flint,,Redwood Lodge Mesquite Grill & Brewpub,MI,BrewPub,-83.7517851,42.9753551,48507,2005,2005,260490109121042,26049010912
RFD #1 Box 4975,Lincolnville,,Andrew's Brewing Co.,ME,MicroBrewery,-89.0955238,42.2016161,4849,2005,2008,172019800001006,17201980000
3 S. Elk St.,Sandusky,4526,Elk Street Brewery & Tap Room,MI,Brewery,-82.8298451,43.4210962,48471,2015,2015,261519709003009,26151970900
5475 N. Main St.,Lexington,5432,Lexington Brewing Co. & Wine House,MI,BrewPub,-82.5309595,43.2682975,48450,2015,2015,261519706003006,26151970600
806 N. Saginaw,Holly,4483,Northern Oak Brewery,MI,MicroBrewery,-83.6269455,42.8004036,48442,2014,2014,261251245001005,26125124500
1545 N. Leroy St.,Fenton,2502,Fenton Winery & Brewery,MI,BrewPub,-83.707815,42.818915,48430,2010,2015,260490132022002,26049013202
